numberOfHerders,dog1_xpos,dog1_zpos,dog1_touch,dog1_SuggestedTA,dog2_xpos,dog2_zpos,dog2_touch,dog2_SuggestedTA,numberOfTargets, numActiveTargets,Target1_xpos,Target1_zpos,Target1_xvel,Target1_zvel,Target1_active,Target1_InfluencedbyHA,Target2_xpos,Target2_zpos,Target2_xvel,Target2_zvel,Target2_active,Target2_InfluencedbyHA,Target3_xpos,Target3_zpos,Target3_xvel,Target3_zvel,Target3_active,Target3_InfluencedbyHA,Target4_xpos,Target4_zpos,Target4_xvel,Target4_zvel,Target4_active,Target4_InfluencedbyHA,containment_xpos, containment_zpos, allTargetsInGoal, numTargetsContained,numberOfWins, trialtime
2,0.04086927,-0.2582431,1,2,-0.1638076,-0.4769832,0,2,4,4,0.1096863,-0.1775292,0.001472054,0.04581396,True,1,-0.2537344,-0.3962789,-0.006239252,-0.0005901081,True,0,-0.1752402,0.3404456,0.003596407,-0.01410599,True,0,-0.005093653,-0.2129805,-0.02603452,0.02996416,True,1,0,0,False,0,0,54.98
2,0.05307882,-0.2498949,1,2,-0.169183,-0.4750759,0,2,4,4,0.1097309,-0.1765955,0.002226433,0.04668587,True,1,-0.2538631,-0.3962878,-0.006430842,-0.0004449578,True,2,-0.1751587,0.3401547,0.004073992,-0.01454494,True,0,-0.005641531,-0.2123545,-0.02739041,0.03129866,True,1,0,0,False,0,0,55
2,0.06528837,-0.2415467,1,2,-0.174319,-0.4731719,0,2,4,4,0.1097918,-0.1756409,0.003040617,0.04772682,True,1,-0.2540074,-0.3962822,-0.007212427,0.000281391,True,2,-0.175069,0.3398541,0.004488893,-0.01503083,True,0,-0.006219106,-0.2117096,-0.02887484,0.03224339,True,1,0,0,False,0,0,55.02
2,0.04484904,-0.2555219,1,2,-0.1792248,-0.4712813,0,2,4,4,0.10987,-0.1746608,0.003908318,0.04899963,True,1,-0.2541676,-0.3962611,-0.008011483,0.001055352,True,2,-0.1749723,0.3395445,0.004834408,-0.01547878,True,0,-0.006825916,-0.2110526,-0.03033678,0.03284735,True,1,0,0,False,0,0,55.04
2,0.0244097,-0.2694971,1,2,-0.1839103,-0.469412,0,2,4,4,0.1099631,-0.1736626,0.004652593,0.04991238,True,1,-0.2543442,-0.3962235,-0.008831119,0.001878779,True,2,-0.1748677,0.3392258,0.005225892,-0.01593809,True,0,-0.00746,-0.2103722,-0.03170042,0.03401927,True,1,0,0,False,0,0,55.06
2,0.05860316,-0.2461177,1,2,-0.1883852,-0.4675706,0,2,4,4,0.1100558,-0.1726648,0.004634689,0.04989051,True,0,-0.2545376,-0.3961684,-0.009669404,0.002753847,True,2,-0.1747545,0.3388968,0.005663881,-0.01644978,True,0,-0.008111307,-0.2096596,-0.03256305,0.03562743,True,1,0,0,False,0,0,55.08
2,0.04709904,-0.2539835,1,2,-0.1926591,-0.4657626,0,2,4,4,0.1101643,-0.1716446,0.005423526,0.05100423,True,1,-0.2547483,-0.3960947,-0.01053173,0.003682652,True,2,-0.1746308,0.3385563,0.006183381,-0.01702431,True,0,-0.008790959,-0.2089316,-0.03397883,0.03639526,True,1,0,0,False,0,0,55.1
2,0.03559491,-0.2618493,1,2,-0.1967412,-0.4639922,0,2,4,4,0.1102873,-0.1706059,0.00614557,0.05193434,True,1,-0.2549765,-0.3960013,-0.01140702,0.004669284,True,2,-0.1744964,0.3382031,0.006720214,-0.01766161,True,0,-0.009497185,-0.2081823,-0.03530778,0.03746409,True,1,0,0,False,0,0,55.12
2,0.05485414,-0.248681,1,2,-0.2006405,-0.4622625,0,2,4,4,0.1104235,-0.1695513,0.00680682,0.05272938,True,1,-0.2552224,-0.3958871,-0.01229797,0.005714797,True,2,-0.1743519,0.3378384,0.007222658,-0.01823822,True,0,-0.01022585,-0.2074062,-0.03643041,0.03880171,True,1,0,0,False,0,0,55.14
2,0.04836279,-0.2531194,1,2,-0.2043658,-0.4605759,0,2,4,4,0.1105743,-0.1684761,0.007538508,0.05375915,True,1,-0.2554867,-0.3957506,-0.01321092,0.006822517,True,2,-0.1741961,0.3374605,0.007790135,-0.01889403,True,0,-0.01098138,-0.2066132,-0.03777279,0.03964815,True,1,0,0,False,0,0,55.16
2,0.04187144,-0.2575578,1,2,-0.2079257,-0.4589338,0,2,4,4,0.110739,-0.1673822,0.008232214,0.05469046,True,1,-0.2557693,-0.3955907,-0.01413016,0.007994476,True,2,-0.1740273,0.3370685,0.008437899,-0.01959909,True,0,-0.01176246,-0.2058003,-0.03905061,0.04064671,True,1,0,0,False,0,0,55.18
2,0.05274115,-0.2501258,0,2,-0.2113284,-0.4573368,0,2,4,4,0.1109169,-0.1662714,0.008890021,0.05553935,True,1,-0.2560707,-0.395406,-0.01506597,0.009232887,True,2,-0.1738441,0.3366621,0.00916027,-0.02032132,True,0,-0.01256715,-0.2049645,-0.04023113,0.04178507,True,1,0,0,False,0,0,55.2
2,0.05274115,-0.2501258,0,2,-0.2145819,-0.4557851,0,2,4,4,0.1111084,-0.165141,0.00957692,0.05651723,True,1,-0.2563908,-0.3951952,-0.01600389,0.01053946,True,2,-0.1736451,0.3362398,0.00994735,-0.02111582,True,0,-0.01339718,-0.2041113,-0.04149837,0.0426571,True,1,0,0,False,0,0,55.22
2,0.05274115,-0.2501258,0,2,-0.2176937,-0.4542783,0,2,4,4,0.1113135,-0.1639912,0.01025198,0.0574879,True,1,-0.2567299,-0.3949568,-0.01695532,0.0119168,True,2,-0.1734292,0.3358012,0.01079438,-0.02192729,True,0,-0.01425213,-0.2032409,-0.04274417,0.0435198,True,1,0,0,False,0,0,55.24
2,0.05274115,-0.2501258,0,2,-0.2206714,-0.4528155,0,2,4,4,0.1115319,-0.1628221,0.01091534,0.05845138,True,1,-0.2570879,-0.3946895,-0.01790062,0.01336415,True,2,-0.1731974,0.3353465,0.0115934,-0.02273571,True,0,-0.01513158,-0.2023534,-0.04396879,0.04437289,True,1,0,0,False,0,0,55.26
2,0.05274115,-0.2501258,0,2,-0.2235218,-0.4513954,0,2,4,4,0.1117633,-0.1616339,0.01156723,0.05940738,True,1,-0.2574651,-0.3943917,-0.01885602,0.01488631,True,2,-0.1729507,0.3348754,0.012333,-0.02355478,True,0,-0.01603509,-0.201449,-0.04517243,0.04521615,True,1,0,0,False,0,0,55.28
2,0.05274115,-0.2501258,0,2,-0.2262518,-0.4500163,0,2,4,4,0.1120075,-0.1604268,0.01220779,0.06035575,True,1,-0.257861,-0.3940622,-0.01979512,0.0164781,True,2,-0.1726892,0.3343877,0.01307392,-0.024387,True,0,-0.01696227,-0.200528,-0.04635536,0.04604944,True,1,0,0,False,0,0,55.3
2,0.05274115,-0.2501258,0,2,-0.2288679,-0.4486764,0,2,4,4,0.1122643,-0.1592008,0.01283718,0.06129633,True,1,-0.2582759,-0.3936992,-0.02074126,0.01814775,True,2,-0.1724128,0.3338843,0.01381647,-0.0251659,True,0,-0.01791269,-0.1995905,-0.04751783,0.04687279,True,1,0,0,False,0,0,55.32
2,0.05274115,-0.2501258,0,2,-0.2313763,-0.4473736,0,2,4,4,0.1125334,-0.1579562,0.01345558,0.06222914,True,1,-0.258709,-0.3933015,-0.02165905,0.01988393,True,2,-0.1721229,0.3333672,0.0144965,-0.02585458,True,0,-0.01888595,-0.1986368,-0.04866013,0.04768602,True,1,0,0,False,0,0,55.34
2,0.05274115,-0.2501258,0,2,-0.2337831,-0.4461052,0,2,4,4,0.1128147,-0.1566931,0.01406315,0.06315382,True,1,-0.2591608,-0.3928674,-0.02258163,0.0217002,True,2,-0.1718202,0.3328364,0.0151325,-0.0265386,True,0,-0.01988166,-0.197667,-0.0497825,0.04848905,True,1,0,0,False,0,0,55.36
2,0.05274115,-0.2501258,0,2,-0.2360937,-0.4448689,0,2,4,4,0.113108,-0.1554116,0.01466008,0.06407043,True,1,-0.2596304,-0.3923957,-0.02347571,0.02358321,True,2,-0.1715042,0.3322926,0.01580266,-0.02719287,True,0,-0.02089943,-0.1966813,-0.05088526,0.04928197,True,1,0,0,False,0,0,55.38
2,0.05274115,-0.2501258,0,2,-0.2383137,-0.443662,0,2,4,4,0.113413,-0.154112,0.01524653,0.06497883,True,1,-0.2601174,-0.3918849,-0.02434735,0.02553485,True,2,-0.1711753,0.3317372,0.01644425,-0.02776838,True,0,-0.02193887,-0.19568,-0.05196874,0.05006464,True,1,0,0,False,0,0,55.4
