numberOfHerders,dog1_xpos,dog1_zpos,dog1_touch,dog1_SuggestedTA,dog2_xpos,dog2_zpos,dog2_touch,dog2_SuggestedTA,numberOfTargets, numActiveTargets,Target1_xpos,Target1_zpos,Target1_xvel,Target1_zvel,Target1_active,Target1_InfluencedbyHA,Target2_xpos,Target2_zpos,Target2_xvel,Target2_zvel,Target2_active,Target2_InfluencedbyHA,Target3_xpos,Target3_zpos,Target3_xvel,Target3_zvel,Target3_active,Target3_InfluencedbyHA,Target4_xpos,Target4_zpos,Target4_xvel,Target4_zvel,Target4_active,Target4_InfluencedbyHA,containment_xpos, containment_zpos, allTargetsInGoal, numTargetsContained,numberOfWins, trialtime
2,-0.06074058,-0.3810087,1,2,-0.09785489,0.2215813,0,2,4,4,0.4240534,-0.06800214,0.001348582,-0.007270607,True,0,-0.08172562,0.1798317,0.01054513,-0.01739135,True,2,0.1486355,0.2224442,-0.005648299,-0.001993586,True,0,0.5536825,-0.2328813,0.01169986,-0.002253464,True,0,0,0,False,0,4,29.42
2,-0.05874719,-0.380997,1,2,-0.09663668,0.2194442,0,2,4,4,0.4240853,-0.06815543,0.00159552,-0.007664016,True,0,-0.08149479,0.1794324,0.01153917,-0.01996144,True,2,0.1485196,0.2224031,-0.005797361,-0.002057144,True,0,0.5539287,-0.2329308,0.01230331,-0.002473356,True,0,0,0,False,0,4,29.44
2,-0.03936326,-0.381001,1,2,-0.09579167,0.2175548,0,2,4,4,0.4241224,-0.06831764,0.001853924,-0.008110696,True,0,-0.08124378,0.1789794,0.01255167,-0.02264868,True,2,0.1484007,0.2223619,-0.005944354,-0.002055525,True,0,0.5541854,-0.232984,0.01283726,-0.002659828,True,0,0,0,False,0,4,29.46
2,0.0982134,-0.3869603,1,2,-0.09524415,0.2158952,0,2,4,4,0.4241642,-0.06848716,0.002087068,-0.008476567,True,0,-0.08097154,0.1784703,0.01360973,-0.0254485,True,2,0.1482788,0.2223222,-0.00609281,-0.001985202,True,0,0.5544543,-0.2330396,0.01344608,-0.002781386,True,0,0,0,False,0,4,29.48
2,0.1623217,-0.3830095,1,2,-0.09492343,0.2144478,0,2,4,4,0.4242103,-0.06866482,0.002302373,-0.008881857,True,0,-0.08067741,0.1779038,0.01470392,-0.02832056,True,2,0.1481549,0.222283,-0.006196489,-0.001963225,True,0,0.5547344,-0.2330964,0.01399783,-0.002835317,True,0,0,0,False,0,4,29.5
2,0.264658,-0.3763454,1,2,-0.09476595,0.2131946,0,2,4,4,0.4242594,-0.06885099,0.002455877,-0.009307896,True,0,-0.08036051,0.1772787,0.01584272,-0.03124448,True,2,0.1480302,0.222244,-0.006237689,-0.001950111,True,0,0.5550249,-0.2331554,0.01452693,-0.002950788,True,0,0,0,False,0,4,29.52
2,0.3507176,-0.371555,1,2,-0.09471671,0.2121172,0,2,4,4,0.4243117,-0.06904467,0.002613304,-0.009684879,True,0,-0.08001994,0.1765947,0.01702559,-0.03419593,True,2,0.1479049,0.2222045,-0.006260407,-0.001976764,True,0,0.555326,-0.2332163,0.01505577,-0.003043342,True,0,0,0,False,0,4,29.54
2,0.4091689,-0.3681439,1,2,-0.09472986,0.2111966,0,2,4,4,0.4243684,-0.06924701,0.002828812,-0.01011628,True,0,-0.07965492,0.1758515,0.01824822,-0.03715299,True,2,0.1477776,0.222165,-0.006367462,-0.001973773,True,0,0.5556368,-0.2332804,0.01553526,-0.003203958,True,0,0,0,False,0,4,29.56
2,0.5005014,-0.3672864,1,2,-0.09476867,0.2104136,0,2,4,4,0.4244279,-0.06945752,0.002979615,-0.01052557,True,0,-0.07926481,0.1750494,0.01950319,-0.04009695,True,2,0.1476483,0.2221244,-0.006463464,-0.002029833,True,0,0.5559589,-0.2333476,0.01610447,-0.003360166,True,0,0,0,False,0,4,29.58
2,0.4991623,-0.368575,1,2,-0.09480515,0.2097482,0,2,4,4,0.4244919,-0.06967484,0.003197154,-0.01086664,True,0,-0.07884913,0.174189,0.02078111,-0.04301302,True,2,0.1475157,0.2220843,-0.006630254,-0.002003809,True,0,0.5562937,-0.2334168,0.01673731,-0.003461328,True,0,0,0,False,0,4,29.6
2,0.528688,-0.3711482,1,2,-0.09481914,0.2091803,0,2,4,4,0.4245613,-0.06990074,0.003466419,-0.01129361,True,0,-0.07840764,0.173271,0.02207166,-0.04589007,True,2,0.1473814,0.2220463,-0.006718084,-0.001900373,True,0,0.556642,-0.2334881,0.01740899,-0.003564282,True,0,0,0,False,0,4,29.62
2,0.5327829,-0.3722873,1,2,-0.09479734,0.2086897,0,2,4,4,0.4246361,-0.07013351,0.003740252,-0.01163935,True,0,-0.07794028,0.1722965,0.02336483,-0.04872023,True,2,0.1472459,0.2220117,-0.006771306,-0.001733946,True,0,0.5570021,-0.233563,0.01800776,-0.003741969,True,0,0,0,False,0,4,29.64
2,0.5444397,-0.372906,1,2,-0.09473206,0.2082567,0,2,4,4,0.4247162,-0.07037351,0.004006927,-0.01200062,True,0,-0.07744718,0.1712664,0.0246516,-0.05149874,True,2,0.1471095,0.2219812,-0.00682134,-0.001521364,True,0,0.5573752,-0.2336405,0.01865108,-0.003875039,True,0,0,0,False,0,4,29.66
2,0.5876091,-0.3726975,1,2,-0.09462013,0.2078624,0,2,4,4,0.424803,-0.07062146,0.004336958,-0.01239605,True,0,-0.07692865,0.1701818,0.0259243,-0.05422276,True,2,0.1469712,0.2219544,-0.006916002,-0.001339964,True,0,0.5577621,-0.2337212,0.01934868,-0.004034743,True,0,0,0,False,0,4,29.68
2,0.5991639,-0.3677531,1,2,-0.09446169,0.2074888,0,2,4,4,0.424895,-0.07087868,0.004602005,-0.01286081,True,0,-0.07638504,0.1690439,0.02717707,-0.05689123,True,2,0.1468303,0.2219322,-0.007047366,-0.001114315,True,0,0.5581633,-0.2338057,0.02005207,-0.004225757,True,0,0,0,False,0,4,29.7
2,0.6203371,-0.3634036,1,2,-0.09425917,0.2071194,0,2,4,4,0.4249912,-0.07114605,0.004808681,-0.01336946,True,0,-0.07581687,0.1678537,0.02840555,-0.05950418,True,2,0.1466867,0.2219146,-0.007180391,-0.0008797254,True,0,0.5585788,-0.2338948,0.02077541,-0.004454369,True,0,0,0,False,0,4,29.72
2,0.6382713,-0.3558443,1,2,-0.09401637,0.2067394,0,2,4,4,0.4250909,-0.07142528,0.004982022,-0.01395958,True,0,-0.07522468,0.1666123,0.02960697,-0.06206246,True,2,0.1465407,0.2219033,-0.007301268,-0.0005610629,True,0,0.5590094,-0.2339901,0.02152418,-0.004761935,True,0,0,0,False,0,4,29.74
2,0.6542884,-0.348364,1,2,-0.09373771,0.2063356,0,2,4,4,0.4251926,-0.07171503,0.005083126,-0.01448844,True,0,-0.07460902,0.1653208,0.0307799,-0.06456739,True,2,0.1463938,0.2218995,-0.007341401,-0.0001912565,True,0,0.5594551,-0.2340923,0.02228751,-0.005110231,True,0,0,0,False,0,4,29.76
2,0.6599206,-0.3428623,1,2,-0.09342763,0.2058967,0,2,4,4,0.4252968,-0.07201528,0.005206907,-0.01501068,True,0,-0.07397049,0.1639803,0.03192384,-0.06702063,True,2,0.1462451,0.2219048,-0.007437336,0.0002623468,True,0,0.5599149,-0.2342,0.02298678,-0.005383145,True,0,0,0,False,0,4,29.78
2,0.6580209,-0.3427121,1,2,-0.0930902,0.2054134,0,2,4,4,0.4254022,-0.07232592,0.005273395,-0.01553224,True,0,-0.07330965,0.1625917,0.0330392,-0.06942409,True,2,0.1460932,0.2219207,-0.007593375,0.0007942263,True,0,0.5603883,-0.2343113,0.02366706,-0.005567992,True,0,0,0,False,0,4,29.8
2,0.6586617,-0.3417598,1,2,-0.09272881,0.2048782,0,2,4,4,0.4255104,-0.07264613,0.005404592,-0.01600925,True,0,-0.07262706,0.161156,0.03412696,-0.07177971,True,2,0.1459382,0.221946,-0.007753798,0.00126726,True,0,0.5608769,-0.2344273,0.0244259,-0.00579853,True,0,0,0,False,0,4,29.82
2,0.6584455,-0.341078,1,2,-0.09234603,0.2042853,0,2,4,4,0.4256225,-0.07297515,0.005604845,-0.01645171,True,0,-0.07192324,0.1596741,0.03518853,-0.07408961,True,2,0.1457803,0.2219796,-0.007893839,0.001676674,True,0,0.5613787,-0.2345477,0.02509316,-0.006022516,True,0,0,0,False,0,4,29.84
2,0.6565126,-0.3322813,1,2,-0.09194358,0.2036304,0,2,4,4,0.4257398,-0.07331192,0.005862961,-0.01683715,True,0,-0.07119868,0.1581468,0.03622554,-0.07635583,True,2,0.1456197,0.2220225,-0.008030347,0.002144978,True,0,0.5618944,-0.2346732,0.02578048,-0.006272056,True,0,0,0,False,0,4,29.86
2,0.6351233,-0.2891604,1,2,-0.09152237,0.2029106,0,2,4,4,0.4258625,-0.07365728,0.006135726,-0.0172684,True,0,-0.07045384,0.1565751,0.03723968,-0.0785804,True,2,0.1454564,0.2220732,-0.00816142,0.0025356,True,0,0.5624225,-0.234805,0.02640232,-0.006589828,True,0,0,0,False,0,4,29.88
2,0.622256,-0.2755749,1,2,-0.0910826,0.2021243,0,2,4,4,0.4259902,-0.07401123,0.006380586,-0.01769616,True,0,-0.06968914,0.1549597,0.03823262,-0.08076528,True,2,0.1452904,0.2221319,-0.008303162,0.002935586,True,0,0.5629287,-0.2349205,0.02531309,-0.005775341,True,1,0,0,False,0,4,29.9
2,0.6185704,-0.2691226,1,2,-0.09062388,0.2012708,0,2,4,4,0.4261232,-0.07437318,0.006651675,-0.01809813,True,0,-0.06890925,0.1533104,0.03899088,-0.08245796,True,2,0.1451212,0.2222001,-0.008459796,0.003410605,True,0,0.5634063,-0.2350165,0.02388401,-0.004802595,True,1,0,0,False,0,4,29.92
2,0.6188106,-0.2702959,1,2,-0.09014543,0.2003504,0,2,4,4,0.4262623,-0.07474273,0.006950153,-0.01847652,True,0,-0.06811903,0.1516374,0.03950569,-0.08363764,True,2,0.1449488,0.2222764,-0.008620223,0.003811923,True,0,0.5638516,-0.2350925,0.02226445,-0.003801938,True,1,0,0,False,0,4,29.94
2,0.6177266,-0.2638823,1,2,-0.08964632,0.1993639,0,2,4,4,0.4264056,-0.07512041,0.007164895,-0.01888458,True,0,-0.06732195,0.1499481,0.03984838,-0.08445323,True,2,0.1447739,0.2223599,-0.008743461,0.004172714,True,0,0.5642648,-0.2351481,0.02066236,-0.00278036,True,1,0,0,False,0,4,29.96
2,0.6150834,-0.2580218,1,2,-0.08912566,0.198313,0,2,4,4,0.4265535,-0.07550751,0.007387295,-0.01935361,True,0,-0.06652042,0.1482476,0.04006996,-0.08501124,True,2,0.1445964,0.2224513,-0.008875155,0.004570835,True,0,0.5646422,-0.2351844,0.01886863,-0.001817768,True,1,0,0,False,0,4,29.98
2,0.6149719,-0.2599986,1,2,-0.08858276,0.1972002,0,2,4,4,0.4267059,-0.07590523,0.00762302,-0.01988595,True,0,-0.06571614,0.1465395,0.04020676,-0.08538782,True,2,0.1444151,0.2225498,-0.009068524,0.004925422,True,0,0.5649788,-0.2352024,0.01683066,-0.0008977437,True,1,0,0,False,0,4,30
2,0.6150095,-0.2593318,1,2,-0.08801723,0.1960284,0,2,4,4,0.4268633,-0.07631524,0.007864734,-0.02049889,True,0,-0.0649103,0.1448264,0.04028465,-0.08563727,True,2,0.1442294,0.2226545,-0.009285108,0.005234502,True,0,0.5652757,-0.2352007,0.01484639,8.472512E-05,True,1,0,0,False,0,4,30.02
2,0.6139938,-0.2595567,1,2,-0.08742905,0.1948008,0,2,4,4,0.4270267,-0.07673728,0.008173434,-0.02110322,True,0,-0.06410372,0.1431102,0.04032202,-0.08579826,True,2,0.1440381,0.2227664,-0.009562574,0.005592622,True,0,0.5655323,-0.2351795,0.01283291,0.001059411,True,1,0,0,False,0,4,30.04
2,0.6143364,-0.2594808,1,2,-0.08681855,0.1935213,0,2,4,4,0.4271975,-0.07717097,0.008538768,-0.02168272,True,0,-0.06329692,0.1413918,0.04033184,-0.08589843,True,2,0.1438422,0.2228853,-0.009795736,0.005947151,True,0,0.5657482,-0.2351378,0.01079492,0.002081927,True,1,0,0,False,0,4,30.06
2,0.6132179,-0.2595064,1,2,-0.08618641,0.1921934,0,2,4,4,0.4273748,-0.07761633,0.008859008,-0.02226875,True,0,-0.0624903,0.1396724,0.04032329,-0.08595712,True,2,0.1436417,0.223013,-0.01002855,0.006383973,True,0,0.5659235,-0.2350758,0.008763999,0.003097473,True,1,0,0,False,0,4,30.08
2,0.6105862,-0.2594978,1,2,-0.0855336,0.1908212,0,2,4,4,0.4275594,-0.07807354,0.009232,-0.02285933,True,0,-0.0616841,0.1379523,0.0403027,-0.08598812,True,2,0.1434348,0.2231486,-0.01034223,0.006778203,True,0,0.5660574,-0.2349926,0.006701502,0.004160787,True,1,0,0,False,0,4,30.1
2,0.606459,-0.2605037,1,2,-0.08486138,0.1894085,0,2,4,4,0.4277503,-0.0785407,0.009544641,-0.02335915,True,0,-0.06087845,0.1362319,0.04027456,-0.08600105,True,2,0.1432214,0.2232937,-0.01067232,0.007254331,True,0,0.5661489,-0.234886,0.004571596,0.005330617,True,1,0,0,False,0,4,30.12
2,0.6018332,-0.2611674,1,2,-0.08417121,0.1879592,0,2,4,4,0.4279479,-0.0790173,0.009874711,-0.02382903,True,0,-0.06007346,0.1345115,0.04024185,-0.08600263,True,2,0.1430008,0.2234494,-0.01102924,0.007782733,True,0,0.5661966,-0.2347517,0.00238854,0.006715296,True,1,0,0,False,0,4,30.14
2,0.5983785,-0.2629495,1,2,-0.08346466,0.1864768,0,2,4,4,0.4281503,-0.07950287,0.01012039,-0.02427962,True,0,-0.05926917,0.1327913,0.04020668,-0.0859976,True,2,0.1427723,0.223615,-0.01142646,0.008283181,True,0,0.5661997,-0.2345842,0.0001543182,0.008369315,True,1,0,0,False,0,4,30.16
2,0.5995439,-0.2623484,1,2,-0.08274341,0.184965,0,2,4,4,0.4283578,-0.07999628,0.01037063,-0.02466903,True,0,-0.05846561,0.1310711,0.04017041,-0.08598907,True,2,0.1425373,0.2237905,-0.01174815,0.008773597,True,0,0.5661595,-0.2343788,-0.002004903,0.01026844,True,1,0,0,False,0,4,30.18
2,0.5991508,-0.2625511,1,2,-0.08200914,0.183427,0,2,4,4,0.4285689,-0.08049637,0.01056037,-0.02500659,True,0,-0.05766278,0.1293512,0.04013392,-0.08597913,True,2,0.1422973,0.2239753,-0.01200272,0.009237673,True,0,0.566076,-0.2341372,-0.004178269,0.01208316,True,1,0,0,False,0,4,30.2
2,0.5992834,-0.2624827,1,2,-0.08126356,0.181866,0,2,4,4,0.428784,-0.08100444,0.01075148,-0.02540219,True,0,-0.05686068,0.1276315,0.04009775,-0.08596918,True,2,0.1420519,0.224171,-0.01226974,0.009781097,True,0,0.5659495,-0.2338586,-0.00632179,0.01392717,True,1,0,0,False,0,4,30.22
2,0.5992387,-0.2625058,1,2,-0.08050828,0.1802849,0,2,4,4,0.4290033,-0.08151925,0.01096289,-0.02574229,True,0,-0.05605928,0.125912,0.04006224,-0.08596008,True,2,0.1417998,0.2243786,-0.01260275,0.0103792,True,0,0.5657805,-0.2335436,-0.008452586,0.01574925,True,1,0,0,False,0,4,30.24
2,0.5992538,-0.262498,1,2,-0.07974485,0.1786864,0,2,4,4,0.4292274,-0.08204129,0.01120086,-0.02610098,True,0,-0.05525858,0.1241926,0.0400276,-0.08595234,True,2,0.1415421,0.2245975,-0.01288618,0.01094527,True,0,0.5655693,-0.233192,-0.01055731,0.01757388,True,1,0,0,False,0,4,30.26
2,0.5992486,-0.2625006,1,2,-0.07897463,0.1770731,0,2,4,4,0.4294563,-0.08257168,0.01144443,-0.02651811,True,0,-0.05445855,0.1224733,0.03999385,-0.08594617,True,2,0.1412802,0.2248289,-0.01309466,0.0115707,True,0,0.5653164,-0.2328046,-0.01264118,0.01937628,True,1,0,0,False,0,4,30.28
2,0.5992504,-0.2624998,1,2,-0.07819895,0.1754472,0,2,4,4,0.4296904,-0.08311042,0.01170071,-0.02693568,True,0,-0.05365918,0.1207542,0.039961,-0.08594168,True,2,0.1410133,0.2250715,-0.01334952,0.01212808,True,0,0.5650225,-0.2323809,-0.01469597,0.02117982,True,1,0,0,False,0,4,30.3
2,0.5992498,-0.2594911,1,2,-0.07741895,0.1738108,0,2,4,4,0.4299296,-0.08365587,0.01195256,-0.02727116,True,0,-0.05286046,0.1190351,0.03992901,-0.0859388,True,2,0.1407417,0.2253258,-0.01357967,0.01271504,True,0,0.564688,-0.2319219,-0.0167238,0.02295114,True,1,0,0,False,0,4,30.32
2,0.5982472,-0.257497,1,2,-0.07663565,0.1721657,0,2,4,4,0.4301727,-0.08420726,0.01215557,-0.02756839,True,0,-0.05206235,0.117316,0.03989782,-0.08593746,True,2,0.140464,0.2255924,-0.01388421,0.01332877,True,0,0.5643099,-0.2314279,-0.01890149,0.02469568,True,1,0,0,False,0,4,30.34
2,0.5975823,-0.2541576,1,2,-0.07584991,0.1705137,0,2,4,4,0.4304205,-0.08476342,0.01238815,-0.02780686,True,0,-0.05126485,0.1155969,0.03986732,-0.08593758,True,2,0.140179,0.2258695,-0.01424955,0.01385411,True,0,0.5638862,-0.2308989,-0.02118346,0.02644554,True,1,0,0,False,0,4,30.36
2,0.5968037,-0.2482632,1,2,-0.07506249,0.1688563,0,2,4,4,0.4306726,-0.0853233,0.01259916,-0.02799281,True,0,-0.05046796,0.1138778,0.03983749,-0.08593898,True,2,0.139886,0.2261581,-0.01465109,0.01442673,True,0,0.5634129,-0.2303358,-0.0236585,0.02815031,True,1,0,0,False,0,4,30.38
2,0.5950602,-0.2482455,1,2,-0.07427402,0.1671948,0,2,4,4,0.4309275,-0.08588649,0.01273916,-0.0281592,True,0,-0.04967164,0.1121586,0.03980819,-0.08594139,True,2,0.1395852,0.2264589,-0.01504367,0.01504134,True,0,0.5628824,-0.2297421,-0.02652119,0.02968263,True,1,0,0,False,0,4,30.4
2,0.5946454,-0.2432366,1,2,-0.07348502,0.1655303,0,2,4,4,0.4311852,-0.08645214,0.0128854,-0.02828169,True,0,-0.04887591,0.1104394,0.03977937,-0.08594464,True,2,0.1392746,0.2267731,-0.01552825,0.01570695,True,0,0.5622944,-0.2291154,-0.02939644,0.03133193,True,1,0,0,False,0,4,30.42
