numberOfHerders,dog1_xpos,dog1_zpos,dog1_touch,dog1_SuggestedTA,dog2_xpos,dog2_zpos,dog2_touch,dog2_SuggestedTA,numberOfTargets, numActiveTargets,Target1_xpos,Target1_zpos,Target1_xvel,Target1_zvel,Target1_active,Target1_InfluencedbyHA,Target2_xpos,Target2_zpos,Target2_xvel,Target2_zvel,Target2_active,Target2_InfluencedbyHA,Target3_xpos,Target3_zpos,Target3_xvel,Target3_zvel,Target3_active,Target3_InfluencedbyHA,Target4_xpos,Target4_zpos,Target4_xvel,Target4_zvel,Target4_active,Target4_InfluencedbyHA,containment_xpos, containment_zpos, allTargetsInGoal, numTargetsContained,numberOfWins, trialtime
2,-0.1181999,-0.2856016,1,1,-0.3803025,0.1080445,0,2,4,4,-0.08910973,-0.1656179,0.0007120315,-0.0002768705,True,0,-0.3245757,0.0464426,0.002371598,-0.001815807,True,2,0.5988894,0.02117205,0.0007520902,-0.0007029789,True,0,0.564137,-0.0399799,-0.001042174,-0.001532438,True,0,0,0,False,0,6,41.82
2,-0.1216102,-0.2807851,1,1,-0.3795224,0.09460691,0,2,4,4,-0.08909481,-0.1656237,0.0007460165,-0.0002936879,True,0,-0.3245083,0.04638425,0.003367545,-0.002917121,True,2,0.5989046,0.02115551,0.0007615084,-0.0008274454,True,0,0.5641146,-0.04001253,-0.001117076,-0.001631323,True,0,0,0,False,0,6,41.84
2,-0.1244718,-0.2794008,1,1,-0.3779176,0.08444292,0,2,4,4,-0.08907428,-0.1656097,0.001026208,0.0006997391,True,1,-0.3244157,0.04630369,0.004635111,-0.004028252,True,2,0.5989204,0.02113694,0.0007894534,-0.0009283174,True,0,0.5640919,-0.04004829,-0.001139166,-0.001787813,True,0,0,0,False,0,6,41.86
2,-0.1285214,-0.2738499,1,1,-0.3758917,0.07680924,0,2,4,4,-0.0890476,-0.1655759,0.001333421,0.0016879,True,1,-0.3242924,0.04620135,0.006162587,-0.005117052,True,2,0.598938,0.0211154,0.0008824744,-0.001077274,True,0,0.5640693,-0.04008582,-0.001130286,-0.001876559,True,0,0,0,False,0,6,41.88
2,-0.1331734,-0.2697044,1,1,-0.3737019,0.07107663,0,2,4,4,-0.08901361,-0.1655221,0.001699827,0.002693651,True,1,-0.3241338,0.04607808,0.007928393,-0.006164009,True,2,0.5989577,0.02108968,0.0009838245,-0.001285654,True,0,0.5640466,-0.04012443,-0.001135599,-0.001931184,True,0,0,0,False,0,6,41.9
2,-0.1406306,-0.2600704,1,1,-0.3715066,0.06674609,0,2,4,4,-0.08897111,-0.1654481,0.002124921,0.003697143,True,1,-0.3239355,0.04593472,0.009914277,-0.007165331,True,2,0.5989795,0.02105889,0.00109069,-0.001539294,True,0,0.5640248,-0.04016429,-0.001088012,-0.001992596,True,0,0,0,False,0,6,41.92
2,-0.1511534,-0.2492788,1,1,-0.3693998,0.0634397,0,2,4,4,-0.08891765,-0.1653541,0.002672705,0.004700851,True,1,-0.3236937,0.04577243,0.01208776,-0.008115018,True,2,0.599003,0.0210229,0.001173743,-0.001799571,True,0,0.5640045,-0.04020461,-0.001017209,-0.002016398,True,0,0,0,False,0,6,41.94
2,-0.1676612,-0.23587,1,1,-0.3674336,0.06087971,0,2,4,4,-0.08885014,-0.1652412,0.003375066,0.005647971,True,1,-0.3234051,0.04559207,0.01442987,-0.009018442,True,2,0.5990282,0.0209806,0.001256883,-0.002114841,True,0,0.5639867,-0.04024558,-0.0008920681,-0.00204826,True,0,0,0,False,0,6,41.96
2,-0.2251536,-0.2003515,1,1,-0.3656337,0.05886591,0,2,4,4,-0.0887653,-0.1651127,0.004241706,0.006423791,True,1,-0.3230664,0.04539427,0.01693255,-0.009887573,True,2,0.5990553,0.02093054,0.001355107,-0.002503033,True,0,0.5639718,-0.04028806,-0.0007418341,-0.002123576,True,0,0,0,False,0,6,41.98
2,-0.2440011,-0.1911908,1,1,-0.3640085,0.05725497,0,2,4,4,-0.08867943,-0.1649844,0.004294487,0.006416036,True,0,-0.3226752,0.04517995,0.01955914,-0.01071648,True,2,0.599086,0.02087191,0.001530579,-0.002931432,True,0,0.5639612,-0.04033206,-0.0005332247,-0.002199757,True,0,0,0,False,0,6,42
2,-0.258708,-0.1812415,1,1,-0.3625555,0.05594449,0,1,4,4,-0.08859216,-0.1648573,0.004363273,0.006352976,True,0,-0.3222289,0.04494952,0.02230891,-0.01151942,True,2,0.5991206,0.02080378,0.001729125,-0.003406237,True,0,0.5639559,-0.04037635,-0.0002652062,-0.002214791,True,0,0,0,False,0,6,42.02
2,-0.2617732,-0.1785782,1,1,-0.3619803,0.02604841,0,1,4,4,-0.08850184,-0.1647315,0.004515784,0.006290556,True,0,-0.3217261,0.04470377,0.02514364,-0.01228875,True,2,0.5991588,0.02072732,0.001915095,-0.003823101,True,0,0.5639548,-0.04042221,-5.350652E-05,-0.002292746,True,0,0,0,False,0,6,42.04
2,-0.2617422,-0.1774706,1,1,-0.3569452,-0.0141794,0,1,4,4,-0.08840985,-0.1646073,0.004600124,0.006210911,True,0,-0.3211726,0.04448147,0.02766767,-0.01111817,True,2,0.5991998,0.02064176,0.002044329,-0.004276947,True,0,0.5639569,-0.04046896,0.0001026629,-0.002337673,True,0,0,0,False,0,6,42.06
2,-0.2647615,-0.1708234,1,1,-0.3463682,-0.0519006,0,1,4,4,-0.0883171,-0.1644861,0.004637961,0.006059372,True,0,-0.3206007,0.04428993,0.02859398,-0.009581037,True,2,0.5992419,0.02054681,0.002107334,-0.004747848,True,0,0.5639631,-0.04051526,0.0003086918,-0.002315045,True,0,0,0,False,0,6,42.08
2,-0.2667521,-0.1670476,1,1,-0.332124,-0.0829659,0,1,4,4,-0.08822367,-0.1643668,0.004671655,0.005964862,True,0,-0.3200226,0.04412237,0.02890614,-0.008381249,True,0,0.5992865,0.0204425,0.002225075,-0.005215496,True,0,0.5639719,-0.0405627,0.00044461,-0.002371706,True,0,0,0,False,0,6,42.1
2,-0.2680866,-0.1633063,1,1,-0.3161045,-0.1073558,0,1,4,4,-0.08812862,-0.1642487,0.004752779,0.005906408,True,0,-0.3194436,0.04395472,0.0289526,-0.008382452,True,0,0.5993323,0.02033002,0.002290493,-0.005623973,True,0,0.5639836,-0.04061148,0.0005807957,-0.002438889,True,0,0,0,False,0,6,42.12
2,-0.2686395,-0.1635653,1,1,-0.2995979,-0.1260349,0,1,4,4,-0.08803359,-0.1641307,0.004751512,0.005898976,True,0,-0.3188652,0.04378692,0.02892195,-0.008390345,True,0,0.5993778,0.02020934,0.002275925,-0.006034158,True,0,0.5639979,-0.0406608,0.000718549,-0.002466463,True,0,0,0,False,0,6,42.14
2,-0.268453,-0.1634779,1,1,-0.2833825,-0.1401083,0,1,4,4,-0.08793753,-0.1640115,0.004803602,0.005961198,True,0,-0.3182877,0.04361911,0.02887546,-0.008390247,True,0,0.5994233,0.02008089,0.002277201,-0.006421554,True,0,0.5640149,-0.04071036,0.0008506953,-0.002478204,True,0,0,0,False,0,6,42.16
2,-0.2685159,-0.1635074,1,1,-0.2678913,-0.1505766,0,1,4,4,-0.0878395,-0.16389,0.004901234,0.006075982,True,0,-0.3177123,0.04345235,0.02877043,-0.008338303,True,0,0.5994681,0.0199459,0.002234105,-0.006749639,True,0,0.5640353,-0.04075915,0.001020279,-0.002439231,True,0,0,0,False,0,6,42.18
2,-0.2684947,-0.1634975,1,1,-0.2533451,-0.1582692,0,1,4,4,-0.08773786,-0.1637651,0.005081906,0.00624339,True,0,-0.317139,0.0432878,0.02866727,-0.008227884,True,0,0.599513,0.01980338,0.002243308,-0.007126007,True,0,0.5640584,-0.04080847,0.001152927,-0.002466029,True,0,0,0,False,0,6,42.2
2,-0.2685018,-0.1635008,1,1,-0.2398402,-0.1638457,0,1,4,4,-0.08763285,-0.1636386,0.005250613,0.006328197,True,0,-0.3165685,0.04312418,0.02853027,-0.008181365,True,0,0.5995576,0.01965408,0.00223287,-0.007465118,True,0,0.564083,-0.04085836,0.001231947,-0.002494777,True,0,0,0,False,0,6,42.22
2,-0.2634845,-0.1665086,1,1,-0.2274017,-0.1678212,0,1,4,4,-0.08752596,-0.1635091,0.005345115,0.006476514,True,0,-0.316001,0.04296226,0.02837537,-0.008096415,True,0,0.5996017,0.01949826,0.002199112,-0.007790225,True,0,0.5641085,-0.0409072,0.001272457,-0.002441936,True,0,0,0,False,0,6,42.24
2,-0.2561502,-0.1725148,1,1,-0.2160129,-0.1705964,0,1,4,4,-0.08741798,-0.1633755,0.005398804,0.006678525,True,0,-0.3154355,0.0428017,0.02827653,-0.008028088,True,0,0.5996463,0.01933542,0.002228623,-0.008141885,True,0,0.5641364,-0.04095465,0.00139327,-0.002372321,True,0,0,0,False,0,6,42.26
2,-0.233558,-0.1895392,1,1,-0.2056332,-0.1724823,0,1,4,4,-0.08730843,-0.1632386,0.005477662,0.006844955,True,0,-0.3148706,0.04264389,0.02824454,-0.007891353,True,0,0.5996905,0.01916684,0.002212863,-0.008429403,True,0,0.5641678,-0.0410007,0.001571818,-0.002302782,True,0,0,0,False,0,6,42.28
