numberOfHerders,dog1_xpos,dog1_zpos,dog1_touch,dog1_SuggestedTA,dog2_xpos,dog2_zpos,dog2_touch,dog2_SuggestedTA,numberOfTargets, numActiveTargets,Target1_xpos,Target1_zpos,Target1_xvel,Target1_zvel,Target1_active,Target1_InfluencedbyHA,Target2_xpos,Target2_zpos,Target2_xvel,Target2_zvel,Target2_active,Target2_InfluencedbyHA,Target3_xpos,Target3_zpos,Target3_xvel,Target3_zvel,Target3_active,Target3_InfluencedbyHA,Target4_xpos,Target4_zpos,Target4_xvel,Target4_zvel,Target4_active,Target4_InfluencedbyHA,containment_xpos, containment_zpos, allTargetsInGoal, numTargetsContained,numberOfWins, trialtime
2,-0.06399296,-0.3497126,1,1,0.4676122,0.1777498,0,1,4,4,0.538213,0.03337114,-0.002598742,0.001496572,True,0,0.5459217,-0.1985914,-0.0007676168,-0.003038818,True,0,0.1198109,0.3964899,-0.0008229085,-0.004008658,True,0,0.5063157,0.2045412,0.003405722,5.730212E-05,True,2,0,0,False,0,2,17.76
2,-0.1276528,-0.3004417,1,1,0.4848995,0.1494539,0,1,4,4,0.5381584,0.03340644,-0.002726683,0.001765533,True,0,0.5459,-0.1986585,-0.001081114,-0.003353984,True,0,0.1197925,0.3964119,-0.000920153,-0.003899404,True,0,0.5064269,0.2045723,0.005560074,0.001550592,True,2,0,0,False,0,2,17.78
2,-0.147504,-0.2928317,1,1,0.498551,0.1261954,0,1,4,4,0.5381027,0.03344647,-0.002782874,0.002001208,True,0,0.5458729,-0.1987312,-0.001352978,-0.003636704,True,0,0.119773,0.3963378,-0.0009769335,-0.003704841,True,0,0.5065532,0.2046422,0.00631612,0.003492131,True,2,0,0,False,0,2,17.8
2,-0.1698919,-0.2813587,1,1,0.5095544,0.1075729,0,1,4,4,0.5380568,0.03346387,-0.002301805,0.000873826,True,2,0.5458399,-0.1988093,-0.001653105,-0.003903564,True,0,0.1197511,0.3962674,-0.001096393,-0.003520017,True,0,0.5066825,0.2047431,0.006472908,0.005047498,True,2,0,0,False,0,2,17.82
2,-0.1804001,-0.2772015,1,1,0.5186334,0.09294014,0,1,4,4,0.5380219,0.03345232,-0.0017435,-0.0005765356,True,2,0.5458009,-0.1988942,-0.001948332,-0.004242091,True,0,0.1197261,0.3961996,-0.001246745,-0.003387675,True,0,0.5068111,0.2048694,0.006432495,0.006314576,True,2,0,0,False,0,2,17.84
2,-0.1828741,-0.2755947,1,1,0.5262899,0.08156759,0,1,4,4,0.5379992,0.03340326,-0.001132213,-0.002451873,True,2,0.5457546,-0.1989866,-0.002315384,-0.004619404,True,0,0.1196987,0.3961338,-0.001369773,-0.003294069,True,0,0.5069376,0.2050175,0.00631857,0.007404906,True,2,0,0,False,0,2,17.86
2,-0.1820395,-0.2761367,1,1,0.5328597,0.07275818,0,1,4,4,0.5379884,0.03330582,-0.0005439946,-0.004870795,True,2,0.5457004,-0.1990851,-0.002711435,-0.00492923,True,0,0.1196683,0.3960693,-0.001524505,-0.003223213,True,0,0.5070654,0.2051639,0.006389132,0.007320369,True,0,0,0,False,0,2,17.88
2,-0.182321,-0.2759539,1,1,0.5385649,0.06591089,0,1,4,4,0.5379854,0.03314687,-0.0001440441,-0.007946089,True,2,0.5456399,-0.1991883,-0.003023996,-0.005158497,True,0,0.1196354,0.396007,-0.001641817,-0.003116727,True,0,0.5071934,0.2053074,0.006402956,0.007177124,True,0,0,0,False,0,2,17.9
2,-0.18022,-0.2760155,1,1,0.5435537,0.0605415,0,1,4,4,0.5379813,0.03291264,-0.0002090078,-0.01170965,True,2,0.5455732,-0.1992976,-0.003331169,-0.005462495,True,0,0.1196007,0.3959463,-0.001736968,-0.003034605,True,0,0.5073216,0.2054488,0.006406124,0.007069367,True,0,0,0,False,0,2,17.92
2,-0.1648829,-0.2820119,1,1,0.547929,0.05627656,0,1,4,4,0.5379598,0.03259243,-0.001075738,-0.01599949,True,2,0.5455021,-0.1994131,-0.003554875,-0.005775094,True,0,0.119563,0.3958861,-0.001885503,-0.003007937,True,0,0.5074501,0.2055881,0.006428189,0.006962694,True,0,0,0,False,0,2,17.94
2,-0.1299588,-0.2950259,1,1,0.5517662,0.05283543,0,1,4,4,0.537901,0.03218409,-0.002936256,-0.02041716,True,2,0.5454279,-0.1995347,-0.003713092,-0.006079542,True,0,0.1195222,0.3958259,-0.002039205,-0.00301372,True,0,0.50758,0.2057239,0.00649401,0.006790822,True,0,0,0,False,0,2,17.96
2,0.03823636,-0.3381242,1,1,0.5551237,0.05000959,0,1,4,4,0.5377868,0.03169317,-0.005705053,-0.02453537,True,2,0.5453492,-0.199664,-0.003933485,-0.006467118,True,0,0.1194777,0.395764,-0.002221904,-0.003094199,True,0,0.5077112,0.2058567,0.006555788,0.006640653,True,0,0,0,False,0,2,17.98
2,0.0983251,-0.343298,1,1,0.5580494,0.04764452,0,1,4,4,0.5376056,0.03113176,-0.009060549,-0.02807283,True,2,0.5452659,-0.1998006,-0.004167433,-0.006828546,True,0,0.1194298,0.3956988,-0.002396057,-0.003258496,True,0,0.5078419,0.2059866,0.006538472,0.006494876,True,0,0,0,False,0,2,18
2,0.2177141,-0.3565108,1,1,0.5605839,0.04562562,0,1,4,4,0.5373511,0.03051112,-0.01271862,-0.03102429,True,2,0.5451764,-0.1999442,-0.00447744,-0.007181949,True,0,0.1193797,0.3956313,-0.002505641,-0.003376804,True,0,0.5079734,0.2061143,0.00657427,0.006384384,True,0,0,0,False,0,2,18.02
2,0.3103054,-0.3631542,1,1,0.562763,0.0438678,0,1,4,4,0.5370221,0.02984213,-0.01644769,-0.03344357,True,2,0.545082,-0.2000967,-0.004721834,-0.007621332,True,0,0.1193258,0.3955621,-0.002695885,-0.003456676,True,0,0.5081055,0.2062391,0.006604435,0.00624256,True,0,0,0,False,0,2,18.04
2,0.401457,-0.3669441,1,1,0.5646183,0.04230757,0,1,4,4,0.5366191,0.02913306,-0.02014047,-0.03544836,True,2,0.5449826,-0.2002595,-0.004974613,-0.008139436,True,0,0.1192664,0.3954903,-0.002968984,-0.003590383,True,0,0.5082372,0.2063606,0.006580304,0.006074919,True,0,0,0,False,0,2,18.06
2,0.5673518,-0.3627317,1,1,0.5661786,0.04089751,0,1,4,4,0.5361441,0.02839024,-0.02374387,-0.03713631,True,2,0.5448784,-0.2004314,-0.005208283,-0.008593454,True,0,0.1192022,0.3954169,-0.00321136,-0.003672029,True,0,0.5083688,0.2064787,0.006579394,0.005903716,True,0,0,0,False,0,2,18.08
2,0.5809218,-0.3550674,1,1,0.5674698,0.03960184,0,1,4,4,0.5355992,0.02761849,-0.02723925,-0.038584,True,2,0.5447687,-0.2006126,-0.005486936,-0.009062303,True,0,0.1191345,0.3953432,-0.003386891,-0.003684639,True,0,0.5085019,0.2065918,0.006654013,0.005656912,True,0,0,0,False,0,2,18.1
2,0.621446,-0.3466262,1,1,0.568516,0.03839336,0,1,4,4,0.5349866,0.02682145,-0.03062449,-0.03984869,True,2,0.5446546,-0.2008042,-0.005703381,-0.009576553,True,0,0.1190623,0.3952695,-0.003608743,-0.003690574,True,0,0.5086368,0.2066989,0.006747716,0.005355607,True,0,0,0,False,0,2,18.12
2,0.6388997,-0.3344242,1,1,0.5693389,0.03725131,0,1,4,4,0.5343084,0.02600194,-0.03390508,-0.04097248,True,2,0.5445375,-0.2010076,-0.005856032,-0.01017175,True,0,0.1189872,0.3951939,-0.003754676,-0.003777654,True,0,0.5087736,0.2067991,0.00683193,0.005008375,True,0,0,0,False,0,2,18.14
2,0.6520706,-0.3214888,1,1,0.5699583,0.03615963,0,1,4,4,0.5335664,0.02516216,-0.03708923,-0.04198645,True,2,0.5444187,-0.2012236,-0.005944955,-0.01079747,True,0,0.1189084,0.3951177,-0.003941617,-0.003809803,True,0,0.508913,0.2068931,0.006972162,0.00470089,True,0,0,0,False,0,2,18.16
2,0.6616679,-0.2947679,1,1,0.5703928,0.03510579,0,1,4,4,0.5327626,0.02430384,-0.04018659,-0.0429136,True,2,0.5442981,-0.201451,-0.006031258,-0.01137003,True,0,0.1188253,0.3950418,-0.004150948,-0.003792847,True,0,0.5090537,0.2069818,0.007034827,0.004432516,True,0,0,0,False,0,2,18.18
2,0.6584344,-0.2877232,1,1,0.5706589,0.03408004,0,1,4,4,0.5318984,0.02342837,-0.0432054,-0.04377118,True,2,0.5441756,-0.2016888,-0.006119981,-0.01189431,True,0,0.1187393,0.3949677,-0.004300055,-0.003705404,True,0,0.5091966,0.2070637,0.007149371,0.004096914,True,0,0,0,False,0,2,18.2
2,0.6545104,-0.2760583,1,1,0.5707716,0.03307463,0,1,4,4,0.5309753,0.02253688,-0.04615381,-0.04457232,True,2,0.5440525,-0.2019371,-0.006162652,-0.01241339,True,0,0.1186499,0.394896,-0.004472812,-0.003587305,True,0,0.509341,0.2071394,0.007216712,0.003784301,True,0,0,0,False,0,2,18.22
2,0.6508188,-0.2739743,1,1,0.5707446,0.03208344,0,1,4,4,0.5299944,0.0216303,-0.04903871,-0.04532702,True,2,0.5439268,-0.2021962,-0.006277847,-0.01295012,True,0,0.1185586,0.3948266,-0.004566021,-0.003472288,True,0,0.5094876,0.207208,0.007331939,0.003430105,True,0,0,0,False,0,2,18.24
2,0.6510611,-0.2746773,1,1,0.5705902,0.03110156,0,1,4,4,0.5289569,0.0207094,-0.05186674,-0.04604306,True,2,0.5438007,-0.2024648,-0.006308927,-0.01343253,True,0,0.1184663,0.3947579,-0.004614059,-0.0034315,True,0,0.509636,0.2072694,0.007419785,0.003071279,True,0,0,0,False,0,2,18.26
2,0.6479704,-0.2714312,1,1,0.5703195,0.03012514,0,1,4,4,0.527864,0.01977484,-0.05464267,-0.04672652,True,2,0.5436735,-0.2027439,-0.006359011,-0.01395667,True,0,0.1183725,0.3946902,-0.004688783,-0.003386936,True,0,0.5097871,0.2073239,0.007555861,0.002723141,True,0,0,0,False,0,2,18.28
2,0.6439981,-0.2685142,1,1,0.5699422,0.02915097,0,1,4,4,0.5267165,0.01882716,-0.05737118,-0.04738218,True,2,0.543547,-0.2030346,-0.006330957,-0.0145302,True,1,0.1182763,0.3946237,-0.004809415,-0.003325326,True,0,0.5099416,0.2073728,0.007718583,0.002446468,True,0,0,0,False,0,2,18.3
2,0.642329,-0.2654862,1,1,0.5694672,0.0281766,0,1,4,4,0.5255153,0.01786685,-0.06005611,-0.04801382,True,2,0.5434031,-0.2033138,-0.007192246,-0.01396123,True,1,0.118178,0.3945583,-0.004919138,-0.003273043,True,0,0.5100985,0.2074168,0.007847779,0.00220099,True,0,0,0,False,0,2,18.32
2,0.639883,-0.2634986,1,1,0.5689023,0.02719993,0,1,4,4,0.5242612,0.01689433,-0.06270056,-0.04862449,True,2,0.5432414,-0.2035817,-0.008084343,-0.01339715,True,1,0.1180779,0.3944928,-0.005003198,-0.003275013,True,0,0.510257,0.2074571,0.007925085,0.002012715,True,0,0,0,False,0,2,18.34
2,0.6397052,-0.2591541,1,1,0.5682541,0.02621935,0,1,4,4,0.5229549,0.01590996,-0.0653078,-0.0492166,True,2,0.5430614,-0.2038381,-0.00900413,-0.01282012,True,1,0.1179761,0.3944273,-0.005089778,-0.003274223,True,0,0.5104173,0.2074922,0.008013055,0.001757811,True,0,0,0,False,0,2,18.36
2,0.6307392,-0.2465791,1,1,0.5675287,0.02523352,0,1,4,4,0.5215973,0.01491409,-0.06787968,-0.04979213,True,2,0.5428621,-0.2040834,-0.009963968,-0.01226712,True,1,0.1178716,0.3943624,-0.005225741,-0.003245281,True,0,0.5105782,0.2075235,0.008040352,0.001563064,True,0,0,0,False,0,2,18.38
2,0.6287476,-0.2458046,1,1,0.5667314,0.02424129,0,1,4,4,0.5201888,0.01390701,-0.07041839,-0.05035264,True,2,0.5426401,-0.2043176,-0.01109902,-0.01171171,True,1,0.1177659,0.3942976,-0.005282662,-0.003239905,True,0,0.5107391,0.2075506,0.008049581,0.001357594,True,0,0,0,False,0,2,18.4
2,0.6213958,-0.242054,1,1,0.5658665,0.0232419,0,1,4,4,0.5187302,0.01288899,-0.0729256,-0.05089945,True,2,0.5423949,-0.2045406,-0.0122597,-0.01114927,True,1,0.1176584,0.3942322,-0.005377303,-0.003272546,True,0,0.5108993,0.2075747,0.008004506,0.001200489,True,0,0,0,False,0,2,18.42
2,0.61184,-0.2373014,1,1,0.5649381,0.02223457,0,1,4,4,0.5172283,0.01186463,-0.07508937,-0.05121483,True,2,0.5421243,-0.2047514,-0.01353019,-0.01053902,True,1,0.1175478,0.3941665,-0.005529081,-0.003285562,True,0,0.5110583,0.2075952,0.007955407,0.001025227,True,0,0,0,False,0,2,18.44
2,0.5960092,-0.2248648,1,1,0.5639495,0.02121874,0,1,4,4,0.5156929,0.0108404,-0.07676105,-0.05120704,True,2,0.5418247,-0.2049485,-0.01498087,-0.009858996,True,1,0.1174344,0.3940988,-0.0056692,-0.003382106,True,0,0.5112181,0.2076132,0.007986706,0.0008990853,True,0,0,0,False,0,2,18.46
2,0.5622582,-0.200994,1,1,0.5629037,0.02019426,0,1,4,4,0.5141312,0.009820724,-0.07807366,-0.05097759,True,2,0.541485,-0.2051308,-0.016982,-0.009116412,True,1,0.1173173,0.3940295,-0.00585667,-0.003466356,True,0,0.5113773,0.2076283,0.007958078,0.0007563488,True,0,0,0,False,0,2,18.48
2,0.5625816,-0.203008,1,1,0.5618033,0.01916164,0,1,4,4,0.5125484,0.008808633,-0.07912389,-0.05059739,True,2,0.5410444,-0.2053333,-0.02202425,-0.01012159,True,1,0.1171949,0.3939598,-0.006120943,-0.003486331,True,0,0.5115362,0.207641,0.007948683,0.0006366623,True,0,0,0,False,0,2,18.5
2,0.5574576,-0.2023286,1,1,0.5606512,0.01812193,0,1,4,4,0.5109486,0.007806165,-0.07998199,-0.05011588,True,2,0.5405018,-0.2055466,-0.02712284,-0.01066451,True,1,0.1170684,0.3938892,-0.006322734,-0.003527195,True,0,0.5116949,0.2076502,0.007931327,0.0004614445,True,0,0,0,False,0,2,18.52
2,0.5551741,-0.2005518,1,1,0.5594501,0.0170766,0,1,4,4,0.5093343,0.006814661,-0.08069898,-0.04956747,True,2,0.5398581,-0.2057792,-0.03217509,-0.01162642,True,1,0.1169372,0.3938168,-0.006564094,-0.003625237,True,0,0.5118537,0.2076543,0.007937426,0.0002016868,True,0,0,0,False,0,2,18.54
2,0.5559444,-0.2011512,1,1,0.5582026,0.01602738,0,1,4,4,0.5077077,0.005834976,-0.08131188,-0.04897603,True,2,0.5391172,-0.206045,-0.03703298,-0.01328478,True,1,0.116802,0.3937432,-0.006757748,-0.003675764,True,0,0.5120137,0.2076525,0.007998745,-8.889843E-05,True,0,0,0,False,0,2,18.56
2,0.5556845,-0.200949,1,1,0.5569113,0.01497603,0,1,4,4,0.5060704,0.004867649,-0.08184759,-0.04835808,True,2,0.5382778,-0.2063394,-0.04196071,-0.01471697,True,1,0.1166647,0.3936688,-0.006867578,-0.003720949,True,0,0.5121748,0.2076465,0.008060562,-0.000298921,True,0,0,0,False,0,2,18.58
2,0.5557722,-0.2010172,1,1,0.5555793,0.01392435,0,1,4,4,0.5044236,0.003912985,-0.0823256,-0.04772497,True,2,0.5373404,-0.2066641,-0.0468614,-0.01623415,True,1,0.116524,0.3935946,-0.007034295,-0.003711198,True,0,0.5123357,0.2076375,0.008042349,-0.0004479478,True,0,0,0,False,0,2,18.6
2,0.5557426,-0.2009942,1,1,0.5542092,0.01287404,0,1,4,4,0.5027681,0.002971133,-0.08276007,-0.04708445,True,2,0.5363049,-0.207019,-0.05176528,-0.01773605,True,1,0.116381,0.3935192,-0.007150084,-0.003774798,True,0,0.5124963,0.2076242,0.008028399,-0.0006706562,True,0,0,0,False,0,2,18.62
2,0.5537465,-0.201002,1,1,0.5528037,0.01182663,0,1,4,4,0.5011046,0.002042135,-0.08316126,-0.04644176,True,2,0.5351714,-0.2074041,-0.05666279,-0.01925357,True,1,0.1162358,0.3934415,-0.007257636,-0.003883422,True,0,0.5126548,0.2076056,0.007925404,-0.0009249733,True,0,0,0,False,0,2,18.64
2,0.5504079,-0.2030053,1,1,0.5513655,0.01078348,0,1,4,4,0.4994336,0.001125967,-0.08353663,-0.04580041,True,2,0.5339411,-0.2078227,-0.06150874,-0.02092394,True,1,0.1160879,0.3933607,-0.007396375,-0.004038726,True,0,0.5128107,0.2075818,0.007795496,-0.001192753,True,0,0,0,False,0,2,18.66
2,0.5435103,-0.2083473,1,1,0.5498971,0.009745887,0,1,4,4,0.4977554,0.0002225544,-0.08389159,-0.04516267,True,2,0.5326123,-0.20827,-0.06642719,-0.02236189,True,1,0.1159372,0.3932778,-0.007534092,-0.004148847,True,0,0.5129655,0.2075538,0.007739332,-0.001398935,True,0,0,0,False,0,2,18.68
2,0.5438309,-0.2075485,1,1,0.5484011,0.008714935,0,1,4,4,0.4960705,-0.0006682016,-0.08422995,-0.04453002,True,2,0.5311811,-0.2087164,-0.07155091,-0.02231804,True,1,0.1157852,0.3931918,-0.007603076,-0.004299475,True,0,0.51312,0.2075216,0.007722606,-0.001608657,True,0,0,0,False,0,2,18.7
2,0.5437227,-0.207818,1,1,0.5468796,0.007691578,0,1,4,4,0.4943791,-0.001546422,-0.08455468,-0.04390331,True,2,0.5296478,-0.2091721,-0.0766517,-0.02278478,True,1,0.1156308,0.3931043,-0.007720348,-0.004375324,True,0,0.513274,0.2074849,0.007699975,-0.001836614,True,0,0,0,False,0,2,18.72
2,0.5437592,-0.2077271,1,1,0.5453351,0.006676605,0,1,4,4,0.4926815,-0.002412235,-0.08486791,-0.0432831,True,2,0.5280126,-0.2096376,-0.08174902,-0.0232709,True,1,0.1154724,0.3930157,-0.007916226,-0.004431678,True,0,0.5134285,0.2074453,0.007724935,-0.001980945,True,0,0,0,False,0,2,18.74
2,0.5437469,-0.2077577,1,1,0.5437695,0.005670649,0,1,4,4,0.4909777,-0.003265778,-0.08517092,-0.04266964,True,2,0.5262758,-0.2101153,-0.08683108,-0.02388369,True,1,0.1153109,0.3929256,-0.008076023,-0.004503778,True,0,0.5135835,0.207404,0.007752891,-0.002065373,True,0,0,0,False,0,2,18.76
2,0.5437511,-0.2077474,1,1,0.5421848,0.00467432,0,1,4,4,0.4892681,-0.004107183,-0.08546494,-0.04206297,True,2,0.524451,-0.210603,-0.09122721,-0.02437888,True,1,0.115147,0.3928341,-0.008197646,-0.004577304,True,0,0.5137378,0.2073608,0.007710311,-0.002159264,True,0,0,0,False,0,2,18.78
2,0.5437497,-0.2077509,1,1,0.5405827,0.003688012,0,1,4,4,0.4875527,-0.004936591,-0.08575074,-0.0414631,True,2,0.5225623,-0.2110955,-0.0944078,-0.02462197,True,1,0.1149804,0.3927409,-0.008329454,-0.004656269,True,0,0.513891,0.2073144,0.007658504,-0.0023188,True,0,0,0,False,0,2,18.8
2,0.5447531,-0.2127646,1,1,0.5389649,0.002712169,0,1,4,4,0.4858319,-0.005754132,-0.08602892,-0.04086995,True,2,0.5206276,-0.2115897,-0.0967117,-0.02469999,True,1,0.1148125,0.3926459,-0.008395185,-0.004754468,True,0,0.5140443,0.2072631,0.007666853,-0.002563367,True,0,0,0,False,0,2,18.82
2,0.5484265,-0.2201001,1,1,0.5373328,0.001747021,0,1,4,4,0.4841056,-0.00655994,-0.08629996,-0.04028337,True,2,0.5186586,-0.2120614,-0.09841427,-0.02358198,True,1,0.1146445,0.3925477,-0.008400639,-0.004908762,True,0,0.5141979,0.2072081,0.007677591,-0.00275055,True,0,0,0,False,0,2,18.84
2,0.5522023,-0.2296614,1,1,0.5356879,0.0007928502,0,1,4,4,0.482374,-0.007354142,-0.0865641,-0.03970325,True,2,0.5166884,-0.2124941,-0.09847998,-0.02162766,True,1,0.1144781,0.3924454,-0.008322394,-0.005112406,True,0,0.5143529,0.2071497,0.007748608,-0.002919505,True,0,0,0,False,0,2,18.86
2,0.5559435,-0.2414806,1,1,0.5340312,-0.0001502008,0,1,4,4,0.4806372,-0.008136865,-0.08682159,-0.03912942,True,2,0.5147361,-0.2128831,-0.09758504,-0.01945028,True,1,0.1143136,0.3923378,-0.008222608,-0.005383377,True,0,0.5145109,0.2070876,0.007896296,-0.003107508,True,0,0,0,False,0,2,18.88
2,0.5546817,-0.2395005,1,1,0.5323638,-0.001082001,0,1,4,4,0.4788954,-0.008908235,-0.0870726,-0.03856171,True,2,0.5128106,-0.2132307,-0.09624882,-0.01737791,True,1,0.1141521,0.3922253,-0.00807419,-0.005624985,True,0,0.5146731,0.2070215,0.008112399,-0.003302933,True,0,0,0,False,0,2,18.9
2,0.5551074,-0.2441804,1,1,0.5306868,-0.00200249,0,1,4,4,0.4771488,-0.009668365,-0.08731727,-0.038,True,2,0.5109008,-0.2135413,-0.09547178,-0.0155284,True,1,0.113993,0.3921086,-0.007957394,-0.005835099,True,0,0.5148411,0.2069501,0.008398836,-0.003569094,True,0,0,0,False,0,2,18.92
2,0.5539608,-0.2456108,1,1,0.529001,-0.002911554,0,1,4,4,0.4753973,-0.01041738,-0.0875558,-0.03744411,True,2,0.5090052,-0.2138173,-0.09476051,-0.01379865,True,1,0.1138354,0.3919889,-0.007877796,-0.00598275,True,0,0.5150161,0.2068718,0.008746322,-0.003915803,True,0,0,0,False,0,2,18.94
2,0.5523415,-0.2471343,1,1,0.5273072,-0.003809211,0,1,4,4,0.4736413,-0.01115538,-0.08778831,-0.03689395,True,2,0.5071197,-0.2140605,-0.09425948,-0.01216474,True,1,0.1136789,0.3918669,-0.007826823,-0.006103616,True,0,0.5151973,0.2067869,0.009062899,-0.004244819,True,0,0,0,False,0,2,18.96
2,0.5508819,-0.2496293,1,1,0.5256059,-0.004695483,0,1,4,4,0.4718806,-0.0118825,-0.088015,-0.03634941,True,2,0.5052413,-0.2142723,-0.0939046,-0.01058883,True,1,0.1135233,0.3917419,-0.007783272,-0.006248123,True,0,0.5153852,0.2066942,0.00939168,-0.004633386,True,0,0,0,False,0,2,18.98
2,0.5503712,-0.2497907,1,1,0.5238979,-0.005570335,0,1,4,4,0.4701156,-0.01259883,-0.08823583,-0.03581041,True,2,0.5033688,-0.2144534,-0.09361088,-0.009055711,True,1,0.113368,0.3916148,-0.007762447,-0.006355379,True,0,0.5155807,0.2065926,0.009772824,-0.005081873,True,0,0,0,False,0,2,19
2,0.5445256,-0.2497362,1,1,0.5221836,-0.006433797,0,1,4,4,0.4683463,-0.01330449,-0.08845086,-0.03527681,True,2,0.5015,-0.2146057,-0.09342977,-0.007614451,True,1,0.1132123,0.3914859,-0.007785757,-0.006446028,True,0,0.5157849,0.2064833,0.01021121,-0.005467187,True,0,0,0,False,0,2,19.02
2,0.5374705,-0.2527635,1,1,0.5204634,-0.007285962,0,1,4,4,0.4665727,-0.01399958,-0.0886603,-0.0347485,True,2,0.4996322,-0.2147269,-0.09337737,-0.00606442,True,1,0.1130563,0.3913569,-0.007800814,-0.006451057,True,0,0.5159991,0.206366,0.01071199,-0.005862863,True,0,0,0,False,0,2,19.04
2,0.5268121,-0.2567571,1,1,0.5187378,-0.008126805,0,1,4,4,0.4647952,-0.01468421,-0.08886422,-0.03422545,True,2,0.4977665,-0.2148133,-0.09327114,-0.004320898,True,1,0.1128983,0.3912277,-0.007898769,-0.006458837,True,0,0.5162224,0.2062413,0.01116121,-0.0062374,True,0,0,0,False,0,2,19.06
2,0.5053374,-0.2644353,1,1,0.517007,-0.008956423,0,1,4,4,0.4630136,-0.01535848,-0.08906274,-0.03370757,True,2,0.4959067,-0.2148583,-0.09297553,-0.00225414,True,1,0.1127392,0.3910988,-0.007957458,-0.006448778,True,0,0.5164541,0.2061104,0.0115863,-0.006542508,True,0,0,0,False,0,2,19.08
